geoid,medincome,totpop,rent_cost,housing_mortgage,ave_housing_yearly,ave_housing_monthly
484910208062,130481.0,6180.0,1775.0,2282.0,26926.755279503104,2243.8962732919254
484910208042,110208.0,1359.0,0.0,2213.0,24646.745098039217,2053.8954248366013
484910207062,134886.0,1862.0,2500.0,2452.0,29475.649122807015,2456.304093567251
484910208043,170038.0,1754.0,0.0,2816.0,32554.764302059495,2712.8970251716246
484910215081,109000.0,3234.0,1627.0,1792.0,21296.733990147786,1774.7278325123154
484910215073,85934.0,3703.0,1683.0,1583.0,19307.200807265388,1608.933400605449
484530023161,43315.0,1444.0,997.0,0.0,11780.195530726258,981.6829608938548
484530024021,69063.0,1160.0,1776.0,1639.0,20096.869565217392,1674.7391304347827
484530024023,102778.0,1002.0,1956.0,1471.0,21160.510638297874,1763.3758865248228
484530024024,61788.0,3971.0,1278.0,1464.0,15494.421001458435,1291.2017501215362
484530024031,68036.0,1210.0,1213.0,2041.0,21713.28813559322,1809.4406779661017
484530024032,70982.0,1533.0,1524.0,1667.0,19161.198067632853,1596.7665056360709
484530024091,81453.0,1047.0,0.0,1738.0,16644.69230769231,1387.0576923076924
484530024133,63125.0,1381.0,1148.0,961.0,12571.625316455698,1047.6354430379747
484530024332,65909.0,7226.0,1669.0,1397.0,17299.92878338279,1441.6607319485659
484530024093,64740.0,1263.0,1596.0,1530.0,18542.53125,1545.2109375
484530024101,57321.0,2461.0,1251.0,1250.0,15008.50676982592,1250.7088974854933
484530024111,44000.0,2755.0,1205.0,1188.0,14433.859296482411,1202.821608040201
484530024113,41667.0,2172.0,1177.0,1175.0,14109.328301886791,1175.777358490566
484530024121,55250.0,1271.0,1778.0,1100.0,16279.728813559324,1356.6440677966102
482090109102,71738.0,1323.0,1150.0,1223.0,14199.045553145337,1183.2537960954448
482090109104,97500.0,3386.0,1655.0,1711.0,20296.99421965318,1691.4161849710983
482090109093,61629.0,4608.0,1373.0,1722.0,18212.947664603267,1517.7456387169389
482090109053,45852.0,1582.0,965.0,1342.0,14362.398773006136,1196.8665644171779
482090102003,2499.0,1284.0,0.0,0.0,0.0,0.0
482090106005,79726.0,1806.0,0.0,1670.0,18553.16129032258,1546.0967741935483
482090108031,55174.0,1853.0,641.0,1443.0,14752.824120603014,1229.4020100502512
482090107011,47120.0,2665.0,1155.0,1215.0,14158.832684824903,1179.9027237354085
482090109021,108366.0,1894.0,0.0,2854.0,17124.0,1427.0
482090109092,94281.0,2197.0,1756.0,1744.0,20969.194479297366,1747.4328732747804
482090108044,67935.0,2037.0,1380.0,1593.0,18668.539042821158,1555.7115869017632
482090109025,102500.0,1382.0,1815.0,1898.0,22712.934497816594,1892.7445414847161
482090109081,67269.0,5278.0,1124.0,2055.0,20887.179863660196,1740.598321971683
482090109072,42067.0,2333.0,973.0,1175.0,13736.837545126353,1144.7364620938629
482090109101,75436.0,1928.0,1453.0,1373.0,16670.33789954338,1389.1948249619484
482090109103,89459.0,3742.0,1249.0,1365.0,16012.479690522245,1334.3733075435205
482090109052,98750.0,2366.0,0.0,1907.0,11442.0,953.5
482090109082,78790.0,10170.0,1231.0,1687.0,18982.859957776218,1581.9049964813514
482090106006,85516.0,3007.0,924.0,2253.0,23407.554189085316,1950.6295157571099
482090103033,38333.0,4007.0,1141.0,0.0,13692.0,1141.0
484530024122,71274.0,2337.0,1613.0,1358.0,17343.620889748545,1445.301740812379
484530024123,49279.0,2557.0,1193.0,1132.0,13894.29132569558,1157.8576104746317
484530024131,32212.0,1079.0,1157.0,0.0,11133.814696485622,927.8178913738019
482090109074,47963.0,2311.0,1282.0,891.0,11821.875,985.15625
482090109061,93963.0,7765.0,1664.0,1664.0,19967.999999999996,1664.0
482090108053,138833.0,1151.0,0.0,3206.0,37548.0,3129.0
482090108051,154135.0,3447.0,1446.0,3038.0,34003.844776119404,2833.6537313432837
482090109024,123476.0,7204.0,2054.0,2211.0,26441.112714156894,2203.426059513075
484530024281,113623.0,1755.0,0.0,1972.0,22399.04041720991,1866.586701434159
484530023121,0.0,1083.0,913.0,1451.0,14401.008403361344,1200.0840336134452
484530023122,37679.0,3335.0,1113.0,1276.0,14269.48272251309,1189.123560209424
484530021121,26688.0,1104.0,967.0,1408.0,12900.43373493976,1075.036144578313
484530017601,164355.0,11209.0,1626.0,3555.0,35865.313432835814,2988.776119402985
484530017612,204417.0,5491.0,1288.0,4001.0,41430.217886178856,3452.5181571815715
484530017831,189688.0,3089.0,2900.0,3060.0,36423.70370370371,3035.308641975309
484530017051,134038.0,1064.0,1533.0,4001.0,33835.348837209305,2819.6124031007757
484530003052,52955.0,948.0,1172.0,2615.0,19011.428571428572,1584.2857142857144
484910201112,74511.0,1521.0,1264.0,1560.0,17402.322580645163,1450.1935483870968
484910203022,104321.0,4047.0,1716.0,1803.0,21483.733126454616,1790.311093871218
484910203121,60821.0,1135.0,0.0,2009.0,17325.071186440677,1443.7559322033899
484530024223,72070.0,2646.0,1307.0,1477.0,17428.70948012232,1452.3924566768603
484530024221,65766.0,2239.0,1479.0,1402.0,17308.50429799427,1442.375358166189
484530024222,40313.0,1185.0,1054.0,0.0,12148.736842105263,1012.3947368421053
484530024232,86888.0,2310.0,1982.0,1707.0,21146.257696693272,1762.188141391106
484530024233,50424.0,2139.0,1481.0,1625.0,18512.819277108432,1542.734939759036
484910203224,44338.0,2500.0,1078.0,1457.0,14845.786447638604,1237.1488706365503
484530024241,61144.0,1023.0,1418.0,1887.0,21260.68686868687,1771.7239057239058
484530024242,55920.0,2875.0,1297.0,1409.0,16155.179142136249,1346.2649285113541
484530001021,183167.0,1544.0,0.0,3282.0,36297.145945945944,3024.762162162162
484530017292,60655.0,939.0,1606.0,1625.0,19441.73955773956,1620.1449631449632
484530018192,32054.0,945.0,880.0,0.0,10219.354838709676,851.6129032258063
484530019181,250001.0,641.0,0.0,4001.0,44844.54166666667,3737.0451388888887
484530020042,35682.0,386.0,1086.0,0.0,12007.471698113208,1000.6226415094341
484530021132,101319.0,705.0,1949.0,2221.0,25679.744680851065,2139.9787234042556
484530024102,55125.0,1958.0,1147.0,1661.0,14957.306532663317,1246.4422110552764
484910212011,70492.0,2122.0,1464.0,1333.0,16202.842105263158,1350.2368421052631
484910203211,66202.0,1075.0,1441.0,1395.0,16866.399999999998,1405.5333333333333
484910203212,60625.0,986.0,940.0,1408.0,15633.142857142857,1302.7619047619048
484910203271,110139.0,1931.0,1531.0,2109.0,24126.08071748879,2010.506726457399
484910203222,86406.0,1658.0,1089.0,1662.0,18440.331210191085,1536.6942675159237
484910203223,90222.0,3057.0,1378.0,2011.0,21819.55136663525,1818.2959472196042
484910203182,85125.0,3963.0,1227.0,1844.0,18257.844863731654,1521.4870719776382
484910209002,70750.0,793.0,1150.0,1158.0,13871.641791044776,1155.9701492537313
484910203021,99063.0,2309.0,1345.0,2665.0,28436.28032345013,2369.6900269541775
484910203272,62991.0,884.0,1297.0,1375.0,16048.990099009903,1337.4158415841587
484910205031,128250.0,2725.0,0.0,2307.0,27211.576791808875,2267.6313993174062
484910213004,56806.0,821.0,825.0,1672.0,18525.827893175076,1543.818991097923
484910203251,62952.0,2514.0,1288.0,1501.0,16697.37556561086,1391.447963800905
484910215021,58597.0,5018.0,1294.0,1443.0,16455.58043940468,1371.2983699503898
484910210002,53250.0,1278.0,937.0,1514.0,16586.375634517764,1382.197969543147
484910212012,41688.0,745.0,0.0,1481.0,14594.225165562915,1216.1854304635763
484910209003,73424.0,1080.0,1018.0,1836.0,20333.557251908398,1694.4631043256998
484910201141,43297.0,2734.0,1073.0,1251.0,13378.477533039648,1114.873127753304
484910212033,0.0,807.0,903.0,1839.0,17270.60338983051,1439.2169491525426
484910213003,47917.0,564.0,1019.0,1178.0,13800.257510729614,1150.0214592274679
484910205041,79362.0,2582.0,1705.0,1393.0,18627.074003795064,1552.2561669829222
484910213001,33409.0,1329.0,643.0,1055.0,11526.055045871559,960.5045871559632
484910203013,88333.0,4366.0,1602.0,1785.0,21172.2143864598,1764.35119887165
484910203012,103654.0,1750.0,981.0,2477.0,27652.615384615383,2304.3846153846152
484910203281,95197.0,3263.0,928.0,1691.0,17586.81818181818,1465.5681818181818
484910214023,34271.0,255.0,918.0,0.0,4960.421052631578,413.36842105263156
482090109023,72088.0,2336.0,1205.0,2026.0,21994.58142340169,1832.881785283474
482090108082,118852.0,2380.0,1412.0,2313.0,25228.695000000007,2102.3912500000006
482090108091,128235.0,3675.0,1551.0,2488.0,29067.8691588785,2422.322429906542
482090104003,53515.0,8110.0,1442.0,1374.0,16900.612865497078,1408.3844054580898
482090108041,83385.0,1739.0,0.0,1470.0,15674.607977991747,1306.2173314993124
482090103032,31130.0,3538.0,1083.0,1424.0,14383.819852941177,1198.6516544117646
482090102002,33750.0,3926.0,1159.0,1602.0,15390.693877551019,1282.5578231292516
482090101002,67212.0,847.0,1146.0,1885.0,19491.44162436548,1624.2868020304568
482090103043,37067.0,3722.0,958.0,0.0,10416.184025559105,868.0153354632588
482090102001,20329.0,980.0,994.0,0.0,8416.042440318302,701.3368700265252
482090105001,45186.0,2872.0,1077.0,735.0,12299.124504361618,1024.9270420301348
482090107021,38241.0,1575.0,711.0,1750.0,13103.6,1091.9666666666667
482090106002,0.0,1620.0,1760.0,1790.0,21254.014598540147,1771.1678832116788
482090109051,88173.0,3344.0,1236.0,1913.0,21153.337278106508,1762.778106508876
482090101001,29884.0,1515.0,1031.0,994.0,12295.826893353942,1024.6522411128285
482090103041,17396.0,1292.0,934.0,0.0,10541.504854368932,878.4587378640776
482090103042,23221.0,904.0,688.0,0.0,8256.0,688.0
480539604002,62426.0,1903.0,0.0,1193.0,12431.201183431953,1035.9334319526627
480539602001,73281.0,1874.0,964.0,1583.0,17866.452892561985,1488.8710743801653
480539602002,56500.0,1085.0,0.0,1681.0,19916.6582278481,1659.7215189873418
480539601001,64050.0,2205.0,697.0,2091.0,21574.943495400792,1797.911957950066
480539608003,82500.0,1935.0,719.0,3060.0,32654.922352941176,2721.2435294117645
480539605003,50191.0,1800.0,1621.0,948.0,13513.160305343514,1126.0966921119593
480539605001,48926.0,2247.0,0.0,1212.0,13388.731914893617,1115.7276595744681
480539601003,63548.0,2823.0,0.0,1090.0,11623.147699757868,968.5956416464891
480539603001,38529.0,1987.0,713.0,1159.0,12816.373937677054,1068.0311614730879
480539606001,85125.0,2137.0,1008.0,1419.0,16614.84816753927,1384.5706806282722
484530018583,140288.0,2728.0,0.0,1652.0,18938.011173184357,1578.167597765363
484530025001,183654.0,1139.0,0.0,2907.0,17442.0,1453.5
484530025003,64107.0,1809.0,1237.0,1972.0,17527.63636363636,1460.6363636363635
484530025004,59611.0,1728.0,1217.0,0.0,13813.38508682329,1151.1154239019409
484530025002,106019.0,1380.0,1978.0,2599.0,28830.734693877548,2402.561224489796
484530018232,64861.0,1319.0,1619.0,1152.0,16850.16,1404.18
484530018131,40333.0,4048.0,1069.0,1525.0,14014.510699001425,1167.8758915834521
484530018132,47802.0,3418.0,1196.0,1727.0,17547.863777089788,1462.3219814241486
484530018222,61969.0,1466.0,1468.0,1736.0,19789.777777777777,1649.148148148148
484530018241,65313.0,728.0,1385.0,1711.0,19437.174061433445,1619.7645051194538
480559601011,58333.0,2073.0,977.0,1256.0,14209.636363636364,1184.1363636363635
480559607003,0.0,1748.0,1013.0,0.0,7498.093457943925,624.8411214953271
480559605003,57586.0,2244.0,842.0,1438.0,14812.100502512563,1234.3417085427136
480559604001,45461.0,1739.0,949.0,1108.0,12500.111731843575,1041.6759776536312
480559601021,57604.0,2862.0,646.0,1360.0,14894.69943289225,1241.2249527410208
480559607004,49831.0,1098.0,625.0,3026.0,27219.940298507463,2268.3283582089553
480559605002,92978.0,1493.0,1032.0,908.0,11146.455445544554,928.8712871287129
480559602001,50925.0,1495.0,881.0,868.0,10464.91211401425,872.0760095011876
480559602003,48527.0,1493.0,675.0,0.0,3571.6535433070867,297.6377952755906
484530018351,73153.0,2366.0,1497.0,1342.0,17215.58311345646,1434.631926121372
484530018122,35264.0,3445.0,1124.0,0.0,13028.834042553191,1085.736170212766
480559604002,57232.0,1984.0,873.0,1351.0,13129.08527131783,1094.0904392764858
480559607002,0.0,476.0,0.0,0.0,0.0,0.0
480559603001,48942.0,1658.0,1432.0,1777.0,20225.91103789127,1685.4925864909392
480559605004,51193.0,2544.0,815.0,0.0,7221.518987341772,601.7932489451476
480559607005,0.0,1753.0,561.0,930.0,9352.204958677685,779.3504132231403
484530018173,102285.0,1713.0,1304.0,2120.0,21954.29433962264,1829.524528301887
484530018181,44583.0,2060.0,1208.0,1888.0,18997.62162162162,1583.135135135135
484530018182,55347.0,3077.0,1095.0,2309.0,16614.033745781777,1384.5028121484813
484530018183,76912.0,1577.0,1183.0,2268.0,22671.681818181816,1889.306818181818
484530018211,53419.0,1870.0,1110.0,1818.0,17052.497695852533,1421.0414746543777
484530018212,72550.0,1114.0,1450.0,1635.0,19334.640522875816,1611.2200435729847
484530018213,49781.0,2610.0,1202.0,1603.0,15465.989118607182,1288.8324265505985
484530018281,103359.0,1904.0,1793.0,1740.0,21069.653259361996,1755.8044382801666
484530018283,114167.0,1404.0,1446.0,1906.0,21910.65168539326,1825.887640449438
484530018291,41694.0,1042.0,1048.0,1902.0,14299.387387387389,1191.6156156156155
484530018292,54728.0,1417.0,1194.0,1598.0,16056.19225634179,1338.0160213618158
484530018332,24276.0,1179.0,1096.0,1563.0,15570.777975133215,1297.5648312611013
484530018333,77607.0,1637.0,0.0,1394.0,15316.095412844035,1276.3412844036698
484530018341,56845.0,3190.0,1161.0,2344.0,15632.952524491335,1302.7460437076113
484530018262,69792.0,1814.0,1325.0,1943.0,17834.608695652176,1486.217391304348
484530018242,75526.0,1358.0,1082.0,1664.0,17048.267558528427,1420.6889632107025
484530018411,80960.0,7010.0,1723.0,1634.0,19817.200915331807,1651.433409610984
484530018401,65694.0,7229.0,1299.0,1700.0,17868.469565217394,1489.0391304347827
484530017141,75627.0,9732.0,1238.0,2991.0,20694.644323814016,1724.553693651168
484530017161,94949.0,3577.0,1493.0,3159.0,26722.49686847599,2226.8747390396657
484530016061,0.0,16.0,0.0,0.0,0.0,0.0
484910203231,69904.0,2691.0,1316.0,1885.0,19039.573122529648,1586.631093544137
484530021081,47254.0,2770.0,1076.0,1780.0,16601.427385892115,1383.4522821576763
484530021082,32313.0,1312.0,953.0,1854.0,14240.616541353384,1186.718045112782
484530021091,63125.0,1127.0,1490.0,1276.0,16208.164222873898,1350.6803519061584
484530021092,70573.0,1498.0,1583.0,1825.0,20831.862068965518,1735.9885057471265
484530021101,45471.0,3055.0,1220.0,1470.0,16034.02985074627,1336.1691542288559
484530021111,22439.0,2253.0,759.0,1839.0,12953.274725274725,1079.4395604395604
484910203123,57888.0,3099.0,1609.0,1310.0,16948.66386554622,1412.388655462185
484530021112,39048.0,1215.0,747.0,1315.0,14113.533039647578,1176.127753303965
484910203203,98667.0,2563.0,1697.0,1744.0,20754.695417789757,1729.5579514824797
484910205101,147700.0,5385.0,2651.0,2764.0,32995.7807486631,2749.648395721925
484530018391,73281.0,4955.0,1212.0,1735.0,17381.095890410958,1448.4246575342465
484530018403,73412.0,2508.0,1563.0,1594.0,19025.627906976744,1585.468992248062
484530018412,76875.0,2393.0,0.0,1681.0,16821.059210526313,1401.7549342105262
484530018432,85481.0,1376.0,1859.0,1786.0,21644.16880733945,1803.6807339449542
484530019141,141495.0,2969.0,1669.0,3020.0,27873.378400659516,2322.781533388293
484530019174,231528.0,1220.0,0.0,3968.0,44366.90823529412,3697.2423529411767
484530022085,63315.0,2186.0,918.0,1049.0,12254.545454545452,1021.212121212121
484530022071,59014.0,2887.0,1306.0,1328.0,15902.62452591656,1325.2187104930467
484530022072,55568.0,7053.0,1559.0,1319.0,16344.82191780822,1362.0684931506848
484530022012,44722.0,994.0,1400.0,1381.0,16677.555555555555,1389.7962962962963
484530022083,0.0,1011.0,0.0,0.0,0.0,0.0
484530015044,143750.0,1958.0,1205.0,2192.0,23165.01639344262,1930.418032786885
484530015054,77639.0,1055.0,1132.0,1998.0,17684.116363636364,1473.6763636363637
484530015051,107027.0,709.0,1736.0,2743.0,30492.372881355932,2541.031073446328
484530017712,116006.0,2124.0,1425.0,2480.0,29239.54779033916,2436.6289825282634
484530019161,214773.0,2218.0,2292.0,3867.0,45467.51351351351,3788.959459459459
484530017862,52054.0,955.0,1394.0,1378.0,16624.394004282654,1385.3661670235547
480219505012,46897.0,2649.0,1132.0,1429.0,16472.06896551724,1372.6724137931035
480219505023,64028.0,1466.0,0.0,1510.0,14807.312775330396,1233.942731277533
480219508013,82019.0,3761.0,1086.0,1429.0,16142.655172413795,1345.2212643678163
480219504004,78472.0,2387.0,1209.0,1113.0,13937.498806682577,1161.4582338902148
480219504005,80000.0,2256.0,1199.0,1444.0,16930.43181818182,1410.8693181818182
480219501004,79485.0,1388.0,0.0,1881.0,19827.39622641509,1652.2830188679243
480219501005,63542.0,1131.0,1047.0,1169.0,13784.0,1148.6666666666667
480219505022,55568.0,2031.0,715.0,1558.0,16943.981927710844,1411.9984939759036
484530018561,94803.0,2255.0,0.0,1961.0,21861.98709677419,1821.832258064516
480219502003,90093.0,2053.0,854.0,887.0,10471.468879668051,872.6224066390042
480219506003,72763.0,1547.0,0.0,1673.0,19411.022082018928,1617.5851735015772
484530015042,83571.0,826.0,2014.0,2463.0,28079.627118644068,2339.968926553672
484530016022,116500.0,771.0,1856.0,4001.0,31038.521739130436,2586.54347826087
484910202031,70833.0,2847.0,1737.0,1518.0,18318.573351278603,1526.5477792732167
484910206031,159320.0,4071.0,0.0,2691.0,30479.845446182157,2539.9871205151794
484910202044,49565.0,571.0,974.0,0.0,5351.873684210527,445.98947368421057
484910202021,83558.0,1952.0,1067.0,2064.0,21594.34351145038,1799.5286259541983
484910205061,104211.0,2986.0,1500.0,2260.0,25560.000000000004,2130.0
484910204091,83506.0,2818.0,1381.0,1791.0,17990.851802403206,1499.2376502002671
484910201053,97024.0,2982.0,1790.0,2150.0,25382.896551724138,2115.241379310345
484910201052,78170.0,2657.0,1801.0,1940.0,23107.884673748107,1925.6570561456754
484910208082,70703.0,991.0,1078.0,2382.0,22106.754098360652,1842.2295081967213
484910203134,87772.0,2772.0,1299.0,2166.0,19787.87221684414,1648.9893514036787
484910202022,117206.0,2289.0,0.0,2308.0,25473.48148148148,2122.7901234567903
484910201082,119375.0,1252.0,0.0,1762.0,20356.401146131808,1696.3667621776503
484910211002,60227.0,1687.0,1034.0,1143.0,13162.825000000003,1096.9020833333334
484910211001,60083.0,1323.0,1052.0,1554.0,15207.89847715736,1267.3248730964467
484910212021,56815.0,2730.0,706.0,1615.0,15591.726251276814,1299.3105209397345
484910212022,65795.0,1223.0,1250.0,1399.0,16533.17814726841,1377.7648456057007
484910212032,57656.0,1046.0,1016.0,1404.0,16182.857142857143,1348.5714285714287
484910213002,42031.0,639.0,735.0,1257.0,12911.514450867051,1075.9595375722542
484530017491,79526.0,1169.0,0.0,1681.0,16508.02395209581,1375.6686626746507
484530017492,103281.0,1353.0,1647.0,1657.0,19854.30181086519,1654.5251509054324
484530018572,74313.0,2994.0,1697.0,1633.0,19805.514629948368,1650.4595524956972
484530024252,102893.0,2418.0,1900.0,1834.0,22158.55421686747,1846.5461847389558
480559601012,48795.0,4090.0,1024.0,1298.0,14927.346938775509,1243.9455782312925
480559601013,57336.0,1725.0,0.0,1216.0,11240.727272727274,936.7272727272729
480559602004,52361.0,668.0,1328.0,0.0,6561.882352941176,546.8235294117646
480559603003,60809.0,1646.0,1029.0,1349.0,14538.729335494327,1211.5607779578606
480559603002,77014.0,1122.0,945.0,2097.0,21414.476712328767,1784.5397260273971
484530017503,66364.0,1934.0,1366.0,1830.0,19332.76893203883,1611.0640776699026
484530017512,137574.0,1556.0,2167.0,2922.0,34486.260869565216,2873.855072463768
484530017522,61506.0,1325.0,1146.0,0.0,13752.0,1146.0
484530017462,49167.0,1475.0,1259.0,1418.0,16052.67752442997,1337.7231270358307
484530017473,76058.0,1718.0,1392.0,1975.0,21224.671096345515,1768.7225913621262
484530017482,73638.0,3904.0,1414.0,1534.0,17713.94990836897,1476.162492364081
